"studyName","Cycle","Event Num","Cast Num","Bottle","Depth (m)","Datetime GMT","Latitude (º)","Longitude (º)","Diatom < 5um (µg/L)","Diatom 5-10um (µg/L)","Diatom 10-20um (µg/L)","Diatom 20-40um (µg/L)","Diatom > 40um (µg/L)","Auto Dinoflag < 5um (µg/L)","Auto Dinoflag 5-10um (µg/L)","Auto Dinoflag 10-20um (µg/L)","Auto Dinoflag 20-40um (µg/L)","Auto Dinoflag > 40um (µg/L)","Prymnesiophytes < 2um (µg/L)","Prymnesiophytes 2-5um (µg/L)","Prymnesiophytes 5-10um (µg/L)","Prymnesiophytes 10-20um (µg/L)","Cryptophytes < 5um (µg/L)","Cryptophytes 5-10um (µg/L)","Cryptophytes 10-20um (µg/L)","Cryptophytes 20-40um (µg/L)","Other Auto Euk < 2um (µg/L)","Other Auto Euk 2-5um (µg/L)","Other Auto Euk 5-10um (µg/L)","Other Auto Euk 10-20um (µg/L)","Other Auto Euk 20-40um (µg/L)","Other Auto Euk > 40um (µg/L)","Hetero Dinoflag < 5um (µg/L)","Hetero Dinoflag 5-10um (µg/L)","Hetero Dinoflag 10-20um (µg/L)","Hetero Dinoflag 20-40um (µg/L)","Hetero Dinoflag > 40um (µg/L)","Other Hetero Euk < 2um (µg/L)","Other Hetero Euk 2-5um (µg/L)","Other Hetero Euk 5-10um (µg/L)","Other Hetero Euk 10-20um (µg/L)","Other Hetero Euk 20-40um (µg/L)","Other Hetero Euk > 40um (µg/L)","Ciliates 5-10um (µg/L)","Ciliates 10-20um (µg/L)","Ciliates 20-40um (µg/L)","Ciliates > 40um (µg/L)","Total Diatom (µg/L)","Total Auto Dinoflag (µg/L)","Total Prymnesiophyte (µg/L)","Total Cryptophyte (µg/L)","Total Other Auto (µg/L)","Total Hetero Dinoflag (µg/L)","Total Other Hetero (µg/L)","Total Ciliate (µg/L)","Total Auto Euk (µg/L)","Total Hetero Euk (µg/L)"
"P0810MV","6","798","78","11","50","2008-10-28 11:51:43","32.494082","-120.111585","","0.024483036886255","0.059368848498112","0.26587588731974","0.2074139331597","","0.73348630394394","0.62257685188513","0.53814739888203","","","0.83444356202037","0.39365572303207","","","","","","","0.72102139974872","0.75105006543565","0.32780594389217","0.056974801758398","","0.14827012361449","0.34982336894428","0.81076090806924","1.0297114001177","1.4005811959934","","0.50033224475607","0.35410025458536","0.45900372348377","0.040014014221106","","","","","","0.5571417058638","1.8942105547111","1.2280992850524","","1.8568522108349","3.7391469967391","1.3534502370463","","5.5363037564623","5.0925972337854"
"P0810MV","6","798","78","9","60","2008-10-28 11:51:43","32.494082","-120.111585","","0.032488668977371","0.4484513219865","0.12686966751214","0.27476097756727","","0.44453460995239","0.18026249275161","0.20055660372216","0.087061866135604","","0.70920147055722","0.18269277075877","","","","","","","0.56829034346056","0.53748850306675","0.24764737564036","0.062063586826534","","0.15700414614405","0.67566467353899","0.31461507730476","0.42646998939233","0.98818297771036","","0.29970859778349","0.053731478978593","0.073469498970234","0.03414206770335","0.0068213109341353","","","","","0.88257063604329","0.91241557256176","0.89189424131599","","1.4154898089942","2.5619368640905","0.4678729543698","","4.1023702589152","3.0298098184603"
"P1106MV","FS17","610","66","7","10","2011-07-16 03:48:00","33.60232","-120.85445","","","0.0089845523351467","1.2769330436295","3.1806831626961","2.8778980064558","14.554912709987","1.3469791952952","0.18189827561302","","","2.4355613633616","1.0763981555763","","","","","","","10.895139303072","3.4653216182797","0.42820083093584","","","3.041102033051","2.1876681212589","4.8014694251456","8.9364939015359","2.8049549512126","","9.5988879680312","2.486297349317","0.87395660891944","2.5230458652743","","","","","","4.4666007586607","18.961688187351","3.5119595189379","","14.788661752287","21.771688432204","15.482187791542","","41.728910217238","37.253876223746"
"P1106MV","FS17","610","66","5","30","2011-07-16 03:48:00","33.60232","-120.85445","","","0.12144503362346","0.41841862239112","7.6472647562626","0.98081294386978","2.4599795778016","1.4879681667112","2.6922274977138","","","3.8980732611844","0.53784825055214","","0.18145475034312","","","","","6.3452717876268","1.6202156458361","0.53534885232881","","","0.89544914287667","2.3106948727647","1.2737446997199","5.2660089018287","","","1.9690939889267","0.43513658222854","1.6329530389833","","","","","","","8.1871284122772","7.6209881860963","4.4359215117365","0.18145475034312","8.5008362857917","9.7458976171899","4.0371836101386","","28.926329146245","13.783081227329"
"P1106MV","FS18","616","67","8","0","2011-07-16 04:55:00","33.59142","-120.89128","","","1.6758242207311","8.8604999310138","74.043436777339","2.1963944678267","3.9883301964921","4.0950473017848","22.453796959558","31.37099462159","","0.85620796699339","1.0570948286955","","","","","","","2.0922174039048","1.5867771636618","1.6264495279967","","","0.79971242059476","6.3199707774424","4.2976043807038","26.4693175943","8.2553334151852","","1.8157707140965","","2.9341585713905","","","","","","","84.579760929084","64.104563547251","1.9133027956888","","5.3054440955633","46.141938588226","4.7499292854869","","155.90307136759","50.891867873713"
"P1106MV","FS18","616","67","7","10","2011-07-16 04:55:00","33.59142","-120.89128","","","3.6857412104255","2.0238298122193","112.60608995987","0.74519649888547","9.3048913952638","2.9303790013516","3.2998103071933","","","2.8278749095717","0.53363164030055","","","","","","","5.3444669647245","","1.1748336246307","","","3.4985467459342","2.2940703361783","5.8271167613839","","31.806844577597","","4.8749959312913","1.3632541129707","0.68749501109467","","","","","","","118.31566098251","16.280277202694","3.3615065498722","","6.5193005893552","43.426578421094","6.9257450553567","","144.47674532443","50.352323476451"
"P1106MV","FS18","616","67","6","20","2011-07-16 04:55:00","33.59142","-120.89128","","","0.57948074811224","0.68366120525274","90.664063005148","1.6172138634396","12.020589047836","2.6834741107824","","","","2.6426068000498","","","","","","","","3.940673525695","1.785019691205","0.45300275480315","","","2.2844957161676","6.1924611555591","5.7386601949602","12.014945919274","","","3.4235903977595","","1.283463855807","","","","","","","91.927204958513","16.321277022058","2.6426068000498","","6.1786959717031","26.23056298596","4.7070542535665","","117.06978475232","30.937617239527"
"P1106MV","FS18","616","67","5","30","2011-07-16 04:55:00","33.59142","-120.89128","0.19013679562019","","4.940453059142","1.8122155451375","39.923673525932","1.81368021829","7.6300190935427","1.4855417273228","6.007442450777","","","4.1875603246549","6.1744610958908","","0.24504050297913","0.71635251525633","","","","3.9132829993738","","1.3190609087962","","","2.8291333116382","10.193263446672","5.2802086857501","","","","9.1586806906549","1.0068952079074","0.79547597053035","","","","","","","46.866478925831","16.936683489932","10.362021420546","0.96139301823547","5.23234390817","18.302605444061","10.961051869093","","80.358920762715","29.263657313153"
"P1106MV","FS18","616","67","4","40","2011-07-16 04:55:00","33.59142","-120.89128","","","3.8020761028602","1.4813542503062","74.015581930468","2.1777656940223","3.4405459961822","0.59979468146478","6.4607817826242","","","2.9822137952109","0.70109770947251","","","","","","","0.84381492594701","","1.2606945661798","","0.033732782069911","4.2057417276804","2.4076294464745","4.2277390072614","4.6749003310135","8.5748049697557","","0.40581570602983","","0.38933176129448","0.42309258039464","","","","","","79.299012283635","12.678888154294","3.6833115046834","","2.1382422741968","24.090815482186","1.2182400477189","","97.799454216809","25.309055529905"
"P1106MV","FS18","616","67","3","50","2011-07-16 04:55:00","33.59142","-120.89128","","","1.1866377391267","0.072157959495182","9.4053838286456","0.30568613904054","3.3303158325992","0.44210921767507","","","","0.49902584975201","","","","","","","","1.4469784638073","","","","","0.76968614797708","0.93719010545834","1.247782941241","1.6801855884266","","","0.86879896126208","","0.51653474443985","1.0356628918555","","","","","","10.664179527267","4.0781111893148","0.49902584975201","","1.4469784638073","4.634844783103","2.4209965975574","","16.688295030142","7.0558413806605"
"P1106MV","FS18","616","67","2","60","2011-07-16 04:55:00","33.59142","-120.89128","","","0.0045335245600447","","0.34691867685837","","2.6921969228779","0.3719540512969","0.51069451845653","0.13347768700567","","0.32769669746204","0.20678642836992","","","","","","","0.10736905453567","","0.17604571041724","","","0.5598311583035","0.40141025079026","0.20363872643023","1.0284668871644","","","0.54427002102563","","0.015753868432201","","","","","","","0.35145220141842","3.708323179637","0.53448312583196","","0.28341476495292","2.1933470226883","0.56002388945783","","4.8776732718403","2.7533709121462"
"P1106MV","FS19","622","68","7","10","2011-07-16 05:49:00","33.58563","-120.91035","","","7.3422995571852","8.0488367214498","53.578350456811","0.81013794428982","12.751595321601","3.5315904661198","17.984591068866","","","5.4245920532743","1.8752310128009","","0.6115209150339","0.92627956801271","","","","5.6955938060205","3.4790302612283","4.1596650567355","","","4.963703162447","9.1077756687952","0.84384986428195","10.164563879607","","","6.6808820717788","0.65150397250138","1.4602521592442","","","","","","38.832625261335","68.969486735446","35.077914800877","7.2998230660752","1.5378004830466","13.334289123984","25.079892575131","8.7926382035245","38.832625261335","126.21931420943","72.705156039991"
"P1106MV","FS19","622","68","5","30","2011-07-16 05:49:00","33.58563","-120.91035","","0.31307814844879","1.2185235929334","4.5072691509114","39.202513176158","1.1034319122628","4.8420923720576","3.4231017458787","","","","3.7444752141749","","","","","","","","1.5323655261559","3.4466163524357","1.7749049664511","","","1.0126043840457","5.4057160491792","2.9823675973858","6.9023340050356","","","2.7110411203694","","1.6606581943648","","","","","","","45.241384068452","9.3686260301991","3.7444752141749","","6.7538868450426","16.303022035646","4.3716993147342","","65.108372157868","20.674721350381"
"P1106MV","FS20","628","69","7","10","2011-07-16 06:45:00","33.58008","-120.92855","","","3.3074803956303","0.71042669541088","59.641927103786","2.8296695528546","2.3143378472765","","1.3048304613954","","","1.8763681114922","1.8759910458283","","","","","","","3.2605157302339","1.7262963514055","2.0989736602166","","","1.2929090688464","4.1659065474389","0.31222904816605","","","","2.7479228883333","0.51237293400055","3.5887536912346","","","","","","","63.659834194827","6.4488378615265","3.7523591573205","","7.085785741856","5.7710446644513","6.8490495135685","","80.94681695553","12.62009417802"
"P1106MV","FS20","628","69","5","30","2011-07-16 06:45:00","33.58008","-120.92855","","","4.5161520932009","5.9849399645715","43.630070351546","1.1620082622575","1.310467045919","0.91877935608911","","","","1.5286398160474","0.67361910447013","","0.71347444444602","","","","","2.1107791462013","","0.26057600306621","","","0.93899864774231","3.9939521918107","4.2118206158166","1.8774732031145","","","1.8527642819433","0.74617017595402","0.95369075265159","","","","","","","54.131162409318","3.3912546642656","2.2022589205175","0.71347444444602","2.3713551492675","11.022244658484","3.5526252105489","","62.809505587815","14.574869869033"
"P1106MV","FS21","634","70","8","0","2011-07-16 07:45:00","33.57392","-120.94905","","","0.038432119912228","0.59502768889348","28.03840074021","6.3444153975012","8.9605647307649","2.4153117284418","","","","1.5596419717521","","","","","","","","6.1274987381502","6.5129051045717","1.5661827775699","","","5.3762060036201","5.8668456663053","7.0775617238676","","","","5.2894289261166","1.752184725322","0.450181523577","","","","","","","28.671860549016","17.720291856708","1.5596419717521","","14.206586620292","18.320613393793","7.4917951750156","","62.158380997768","25.812408568809"
"P1106MV","FS21","634","70","7","10","2011-07-16 07:45:00","33.57392","-120.94905","","7.0403219269055","1.9632981777158","0.76467817633815","80.547468815121","1.1254279331691","10.196866473607","1.8706113982062","3.4782932772501","","","2.5233765881582","3.0409647830503","","","","","","","5.1802040203619","2.1710818410156","1.2937140414113","","","3.0413763877427","6.5191503743379","3.2726528650149","9.1532305179556","","","5.0793484041985","1.3486965506786","2.3262585551542","2.4772205089982","","","","","","90.31576709608","16.671199082233","5.5643413712085","","8.6449999027888","21.986410145051","11.23152401903","","121.19630745231","33.217934164081"
"P1106MV","FS21","634","70","6","20","2011-07-16 07:45:00","33.57392","-120.94905","0.0030175208383201","","8.9970496369212","3.2370060184096","59.496157493086","2.9758297552212","6.2318514024019","1.9736057119685","3.8370481817806","","","2.0169943382769","","","","","","","","5.1354933494795","6.0906127343699","","","","3.353752283689","6.3279708801729","6.1710721705185","6.5139241314876","4.6918777640541","","3.9757842622006","1.8395369663528","0.78431101329116","","","","","","","71.733230669255","15.018335051372","2.0169943382769","","11.226106083849","27.058597229922","6.5996322418446","","99.994666142754","33.658229471767"
"P1106MV","FS21","634","70","5","30","2011-07-16 07:45:00","33.57392","-120.94905","","","3.4511206243216","1.9587562616712","121.76231115161","2.3586327946971","8.4959027247291","","6.1237756726998","15.255671186115","","0.97697525165706","1.8316767645906","","","","","","","3.8051219143203","4.3574942689657","0.74408681036911","","","1.0955237353433","3.6663312573171","","1.4992593437215","","","4.2704820715703","2.7130637377286","0.49767125899461","","","","","","","127.1721880376","32.233982378241","2.8086520162477","","8.9067029936551","6.2611143363819","7.4812170682936","","171.12152542575","13.742331404676"
"P1106MV","FS21","634","70","4","40","2011-07-16 07:45:00","33.57392","-120.94905","0.078773774842822","0.1473242725925","10.262807990356","0.28710506815058","65.867880686959","1.2292883061531","5.4516040315572","0.44773792483817","1.1631277067234","","","1.0000206154723","0.23654149864238","","","","","","","2.5110457985119","4.3033425126455","0.66674236885237","","","2.4464536959514","4.5228336487938","3.8810126244478","4.1892539282733","","","3.8344848489892","2.6721104779326","","","","","","","","76.643891792901","8.2917579692719","1.2365621141147","","7.4811306800098","15.039553897466","6.5065953269218","","93.653342556298","21.546149224388"
"P1106MV","FS21","634","70","3","50","2011-07-16 07:45:00","33.57392","-120.94905","","","0.01055921198607","0.084315696731614","4.7173014549446","0.22976547695523","0.77103172877057","0.16901299206491","","1.319470986582","","0.98370844242","","","","","","","","0.84832665967134","1.3721652168279","0.33789800589874","","","1.6071785563527","0.37107192659955","1.1635763324556","2.6405716990094","","","1.5082802348302","1.0774117591239","0.27594511094224","","","","","","","4.8121763636623","2.4892811843727","0.98370844242","","2.558389882398","5.7823985144173","2.8616371048963","","10.843555872853","8.6440356193135"
"P1106MV","FS21","634","70","2","60","2011-07-16 07:45:00","33.57392","-120.94905","","","0.42174720787929","0.038802367459784","0.60140384830287","0.43755710876526","2.0525700828965","0.12924304854503","","","","0.29047399133242","","","","","","","","0.18123053188276","2.1989390484982","0.16061982263792","","2.4949827074256","0.94970008741214","0.91892584414797","0.8056508658393","0.57992650682469","","","0.95914814036944","","0.4441080322825","","","","","","","1.0619534236419","2.6193702402068","0.29047399133242","","5.0357721104445","3.2542033042241","1.4032561726519","","9.0075697656257","4.657459476876"
"P1106MV","FS22","640","71","7","10","2011-07-16 08:44:00","33.56857","-120.96665","","","1.8165871417654","0.48066820257628","16.469931088547","3.3973683330467","6.8184034171364","1.0888967581713","","","","2.9303753657587","2.7661898553989","","","","","","","7.4565896935052","3.8576522745537","1.8122325971519","","","5.3401871068884","16.11800477334","2.9127309247795","3.0117449946148","14.849486332425","","7.9008427522793","0.68115098769922","2.1265690859221","0.036996760081253","","","","","","18.767186432889","11.304668508354","5.6965652211576","","13.126474565211","42.232154132048","10.745559585982","","48.894894727612","52.97771371803"
"P1106MV","FS22","640","71","5","30","2011-07-16 08:44:00","33.56857","-120.96665","","","10.258776631059","1.0809403737422","78.064797968741","1.4527507063433","8.2587663089008","0.82374827702349","","","","1.907139878149","1.0298373144392","","","","","","","3.1850629781652","2.9574977673811","3.7769764285968","","","3.8346566053122","6.2527099383353","8.4774516144727","12.611897861689","","","4.7706916882106","1.9209199800971","4.3186439375526","1.2908760482347","","","","","","89.404514973541","10.535265292267","2.9369771925882","","9.9195371741431","31.17671601981","12.301131654095","","112.79629463254","43.477847673905"
"P1106MV","FS23","646","72","7","10","2011-07-16 09:51:00","33.5588","-120.99913","","","0.029462291219384","0.040814135819418","0.58476194985494","0.27837534694497","1.7426709600332","0.3620762196498","0.20056315106814","","","4.2853278851873","2.5805674582081","0.037875071532671","","","","","","2.3253158083879","4.1765293735506","1.0406703870135","","","0.18447441566563","","1.4800823195078","1.5843892467676","6.0391417389659","","1.0014639387877","1.1953707073467","1.2074322701497","1.1844245116283","","","","","","0.65503837689374","2.5836856776961","6.9037704149281","","7.542515568952","9.2880877209069","4.5886914279123","","17.68501003847","13.876779148819"
"P1106MV","FS23","646","72","6","20","2011-07-16 09:51:00","33.5588","-120.99913","","","0.13269024454625","1.1092188690384","0.18087755261854","1.0457831430748","8.3631523826303","0.46595297865187","0.77254278176987","","","5.3580180641551","","","","","","","","2.3665747228427","1.5329502937385","0.63080313098898","0.2057822540327","1.2905268090032","0.5920497666875","5.6854380945961","0.88556519875507","0.76306493445931","3.3277635132616","","3.8520955336844","1.191396924887","0.84616946898141","","","","","","","1.4227866662032","10.647431286127","5.3580180641551","","6.0266372106061","11.25388150776","5.8896619275528","","23.454873227091","17.143543435312"
"P1106MV","FS24","652","73","7","10","2011-07-16 10:53:00","33.55123","-121.02277","","0.012153687050139","0.028726131422891","0.40286831996185","0.093045934037972","0.26825463158254","4.2068727982389","0.34802022968271","","","","2.8267363956165","0.86553631137568","","","","","0.53205074935862","","5.0236160491968","1.3610353807295","0.93380437622365","0.74960893612946","","0.20881490983819","1.9427940737399","1.4689083797722","2.1764849598204","1.2304631778615","","1.1235744544626","","0.98496251016514","0.2860458851695","","","","","","0.53679407247285","4.8231476595042","3.6922727069922","0.53205074935862","8.0680647422794","7.0274655010322","2.3945828497973","","17.652329930607","9.4220483508295"
"P1106MV","FS24","652","73","5","30","2011-07-16 10:53:00","33.55123","-121.02277","","","0.12502203232932","0.042486064669462","0.070777043383092","0.62383663849179","","1.0789749230599","0.17198562932715","","","4.8767086823477","2.1956356292588","","","","","","","1.4224886248832","","0.41908596265716","0.35545470087881","","0.25179585477919","4.2382380804443","1.5472014704978","3.065886219674","","","1.2499374168375","","0.61722483606374","","","","","","","0.23828514038187","1.8747971908789","7.0723443116065","","2.1970292884192","9.1031216253952","1.8671622529012","","11.382455931287","10.970283878297"
"P1106MV","FS25","658","74","8","0","2011-07-16 11:58:00","33.54292","-121.05122","","","0.4913459118027","0.027984220607746","0.031537469662314","0.052712256342146","2.1888041949236","1.0262338564285","0.50134397495437","","","1.2646820184445","0.25132002019737","","","","","","","0.61088432951915","","0.52113889653051","","","","","1.0220961668655","2.7694394466141","1.5604460404695","","","","0.54392747541015","","","","","","","0.55086760207276","3.7690942826486","1.5160020386418","","1.1320232260497","5.3519816539491","0.54392747541015","","6.9679871494128","5.8959091293592"
"P1106MV","FS25","658","74","7","15","2011-07-16 11:58:00","33.54292","-121.05122","","","0.43835211911428","0.08777218712382","0.27170946596654","0.049857894670054","","0.88425574848786","1.6514584842345","","","1.2774865890159","1.0296942154479","","","","","","","0.29266039290845","","1.1106877578527","0.32631173211576","","0.27615876750197","","3.6029985074733","2.7050670181442","2.7705731435748","","","","5.0262522650497","0.81980286514657","","","","","","0.79783377220465","2.5855721273924","2.3071808044637","","1.7296598828769","9.3547974366944","5.8460551301962","","7.4202465869377","15.200852566891"
"P1106MV","FS25","658","74","6","25","2011-07-16 11:58:00","33.54292","-121.05122","","","0.11790722981201","0.0096423298436365","0.023965497047923","0.76621082350078","1.7925168018072","1.4025705966808","2.3588438428904","","","1.596979844089","","0.18552517637657","","","","","","0.76681331467079","","0.43396573932041","0.31613194395934","","0.79187618781968","1.5238592517244","2.6266217700657","11.221639823021","14.363033546007","","","","0.24062127781102","","","","","","","0.15151505670357","6.320142064879","1.7825050204656","","1.5169109979505","30.527030578637","0.24062127781102","","9.7710731399987","30.767651856448"
"P1106MV","FS25","658","74","5","35","2011-07-16 11:58:00","33.54292","-121.05122","","","0.038066822324394","0.52043477634224","0.035605991202659","0.13388064255443","","1.6078585298238","3.2526998431806","","","0.8368404324905","0.54020767907253","","","","","","","0.3566067883831","","1.1907018551627","","","0.24978603360327","","1.9164800089807","3.4381818389691","4.3163643115835","","0.029604091342895","","1.590301013664","0.41807548039008","","","","","","0.5941075898693","4.9944390155588","1.377048111563","","1.5473086435458","9.9208121931366","2.037980585397","","8.5129033605369","11.958792778534"
"P1106MV","FS25","658","74","4","45","2011-07-16 11:58:00","33.54292","-121.05122","","","0.08890816712112","0.029803405385767","0.18808526010047","","0.59706569323351","0.26583207377616","1.485467341543","","","0.93861406207265","","0.033241234746459","","","","","","0.20252705174492","","0.48139075009657","","","0.050354436475206","","0.26615661870027","1.2460773849123","","","0.1684699189377","","0.55352867977534","","","","","","","0.30679683260736","2.3483651085526","0.97185529681911","","0.68391780184149","1.5625884400878","0.72199859871304","","4.3109350398206","2.2845870388008"
"P1106MV","FS25","658","74","3","55","2011-07-16 11:58:00","33.54292","-121.05122","","","0.035834172952023","0.027228255236173","","0.17698629228903","","0.32570027291007","0.091473426917691","","","1.3146738878794","0.88233128230864","","","","","","","0.29222331110478","","0.19950353824442","","","0.31101286694251","0.28896855523999","0.88778584609111","1.4654021640007","","","0.09698043803609","","0.16624051086837","","","","","","","0.063062428188196","0.5941599921168","2.197005170188","","0.4917268493492","2.9531694322743","0.26322094890446","","3.3459544398422","3.2163903811788"
"P1106MV","FS25","658","74","2","70","2011-07-16 11:58:00","33.54292","-121.05122","","","0.026725759267285","1.9010794757777","0.051591792823896","","","0.31846019775998","0.80505777299425","","","0.38336980998159","","","","","","","","0.057448773225855","","0.12758307878863","2.1045302926066","","","","0.78268533667135","","6.7179600961678","","0.024983248645117","","0.72984162168616","","","","","","","1.9793970278689","1.1235179707542","0.38336980998159","","2.2895621446211","7.5006454328391","0.75482487033128","","5.7758469532258","8.2554703031704"
"P1106MV","FS26","664","75","7","15","2011-07-16 13:02:00","33.53062","-121.08895","","","0.17348370703822","","0.22130067385842","","","0.0082949436564537","0.47149440002833","4.554925700115","","","","","","","","","","","","0.21014799569343","","","","","0.17675150092528","0.85536149164022","2.1822284169466","","","","0.41596811956797","","","","","","","0.39478438089664","5.0347150437998","","","0.21014799569343","3.2143414095121","0.41596811956797","","5.6396474203899","3.63030952908"
"P1106MV","FS26","664","75","5","35","2011-07-16 13:02:00","33.53062","-121.08895","","","0.037219266034743","0.084493002250883","0.46354440372885","0.15329909643206","","0.38011973427265","0.32295931353042","","","2.9314786538745","1.3049387508459","","","","","","","1.0277865623491","1.6031338802477","0.087102801855486","0.9764445362107","","0.61097994116002","1.8177058613618","1.3585867237514","3.1221136274957","3.9909139207519","","2.1881201460993","","1.5118352721617","0.68637362093942","","","","","","0.58525667201448","0.85637814423514","4.2364174047204","","3.694467780663","10.900300074521","4.3863290392005","","9.372520001633","15.286629113721"
"P1208MV","FS01","85","3","7","2","2012-08-04 22:04:40","34.60085","-123.0814","","","","","","0.39269445783992","0.5027170805595","0.12965022927051","","","0.047315772254584","1.3662802763285","","","0.022914655154793","","","","0.033610173728506","0.77473709284267","","","","","0.90143315640381","0.098786033418147","1.9560448655496","1.0931431652099","","0.034140448710973","0.21994117511346","","","","","","","","","","1.0250617676699","1.4135960485831","0.022914655154793","0.80834726657117","4.0494072205815","0.25408162382443","","3.269919737979","4.3034888444059"
"P1208MV","FS01","85","3","6","19","2012-08-04 22:04:40","34.60085","-123.0814","","","","","0.064607242025951","0.1554797277084","0.51431988593365","0.61202364996962","0.78423974449891","","0.023298293842318","1.3649553923758","","","","","","","0.044439027060193","0.65790364823822","","0.14855620951967","","","1.1437848961268","0.35065910859526","0.7973624957856","1.1030244385242","","0.015516086562258","0.060774354871722","","0.33431007187617","0.2607588454927","","","","","","0.064607242025951","2.0660630081106","1.3882536862181","","0.85089888481809","3.3948309390318","0.67135935880285","","4.3698228211727","4.0661902978347"
"P1208MV","FS01","85","3","5","34","2012-08-04 22:04:40","34.60085","-123.0814","","","","","0.030472319726604","0.96046645256668","0.34534272682688","0.10860478327983","0.4727732831337","","0.018273566419304","1.0404721899538","0.14996071268554","","","","","","0.023935604822448","0.53610740168536","0.43053459425921","0.030628735672241","","","0.80864431542844","","1.4838715184783","1.2925232118458","","0.02049572967999","0.20844912466476","","0.12221635604306","","","","","","","0.030472319726604","1.8871872458071","1.2087064690586","","1.0212063364393","3.5850390457526","0.35116121038781","","4.1475723710316","3.9362002561404"
"P1208MV","FS01","85","3","4","45","2012-08-04 22:04:40","34.60085","-123.0814","","","","0.0028668089264434","","2.4701704622994","2.0202052728432","0.69525034342777","0.45401540003891","","0.25968015207059","1.7000915384206","1.0564919332097","","","","","","0.47752814489538","1.7719362484404","0.5158189330247","0.1216517158367","","","1.964461372502","3.7482950703511","2.0139816047786","1.1905963862357","","0.14980322753572","0.54471353444536","","0.023326037067062","0.017957478267535","","","","","1.3414624781765","0.0028668089264434","5.6396414786092","3.0162636237009","","2.8869350421972","8.9173344338673","0.73580027731567","1.3414624781765","11.545706953434","10.994597189359"
"P1208MV","FS01","85","3","3","55","2012-08-04 22:04:40","34.60085","-123.0814","","","","0.057380710255065","0.020392263653064","1.4264630345046","3.1504371398979","1.0783638211166","","","0.61017004805477","3.0653469704334","2.6388304618112","","","","","","1.3825966234427","1.1327354036076","","0.11005392632008","","","0.84216998906319","0.38193100257459","2.0418058862927","1.0433194403816","","0.10539720263185","0.080978475175343","","","","","","","0.56955883072718","0.34365252155882","0.077772973908129","5.6552639955191","6.3143474802994","","2.6253859533704","4.3092263183121","0.18637567780719","0.913211352286","14.672770403097","5.4088133484053"
"P1208MV","FS01","85","3","2","70","2012-08-04 22:04:40","34.60085","-123.0814","","","0.067675319670496","0.037871348970119","","0.69156417588826","0.61086077180751","0.71232710906715","0.19524684068955","","0.30056514292474","1.2843699344826","","","","","","","0.25202675988502","0.36948339716885","","","","","0.50418277008827","","0.21675655879654","0.57266637619233","","","0.19543260676245","","0.080548409167867","","","","","","","0.10554666864062","2.2099988974525","1.5849350774073","","0.62151015705387","1.2936057050771","0.27598101593031","","4.5219908005543","1.5695867210074"
"P1208MV","FS02","92","4","7","2","2012-08-05 02:38:59","34.59336","-122.9922","","","","","0.0073782511389581","","3.657769749788","0.77121863001552","0.78410735876153","","","0.56157363786496","","","","","","","","0.3100651201238","","","","","1.2788365368671","","0.9040093262657","3.0512330686337","","0.1169397327531","0.1698004414701","","","","","","","","","0.0073782511389581","5.2130957385651","0.56157363786496","","0.3100651201238","5.2340789317666","0.2867401742232","","6.0921127476928","5.5208191059897"
"P1208MV","FS02","92","4","6","19","2012-08-05 02:38:59","34.59336","-122.9922","","","0.0020525919516057","0.0022425334654194","","0.49920408993605","1.7246578818271","0.60950372638965","0.52166299199147","","","0.58217990711987","","","0.074915446255186","","","","0.052014524649551","0.36195275953744","","","","","1.8053039421382","0.51156804176764","1.6150829209032","1.1590701604264","3.4988940503713","0.037656322880481","0.13736513329025","","","","","","","","","0.0042951254170251","3.3550286901443","0.58217990711987","0.074915446255186","0.41396728418699","8.5899191156067","0.17502145617073","","4.4303864531233","8.7649405717774"
"P1208MV","FS02","92","4","5","39","2012-08-05 02:38:59","34.59336","-122.9922","","","","","","1.4026487101107","1.7473233270786","0.3351703810505","0.31059096597397","","","0.65061192529432","","","","","","","","0.18816312786622","","","0.25820774614277","","0.39582192028298","","1.0693725341619","","","0.043327544805149","0.20085629861106","","0.18007964033857","","","","","","","","3.7957333842138","0.65061192529432","","0.44637087400899","1.4651944544449","0.42426348375479","","4.8927161835171","1.8894579381997"
"P1208MV","FS02","92","4","4","50","2012-08-05 02:38:59","34.59336","-122.9922","","","","0.048340156782297","0.017001291898555","0.4690192524727","1.8029800567999","0.65094111052619","0.27768727549451","","0.13382777606934","0.56166846672918","","","","","","","","0.45697265846983","","","0.14643811148611","","1.6117076170479","1.2293253022917","2.4197572292425","2.3069043552977","","0.067979145985733","0.40945977842549","","","","","","","","","0.065341448680852","3.2006276952933","0.69549624279851","","0.60341076995594","7.5676945038799","0.47743892441122","","4.5648761567286","8.0451334282911"
"P1208MV","FS02","92","4","3","59","2012-08-05 02:38:59","34.59336","-122.9922","","","","0.050580851790934","0.21440862800518","1.5864902793574","4.3513063725762","0.98685249348435","","","0.29503056198596","1.1065297072288","3.177535390636","","","","","","0.22609342581579","0.37314825348914","","","","","1.1216056976682","2.5839188274787","4.211145678849","1.8697747424826","0.34723264120279","0.060951425386521","0.20745148148944","","","","","","","0.23735734134126","","0.26498947979611","6.924649145418","4.5790956598508","","0.59924167930493","10.133677587681","0.26840290687596","0.23735734134126","12.36797596437","10.639437835899"
